file name,file size,company name,conformed period of report,filed as of date,date as of change,number of words,% positive,% negative,% uncertainty,% litigious,% modal-weak,% modal moderate,% modal strong,% constraining,# of alphabetic,# of digits,# of numbers,avg # of syllables per word,average word length,vocabulary
G:/NLP-P1-Textdata/2013/QTR2/20130401_10-K-A_edgar_data_1003201_0001144204-13-019225_1.txt,78726,MUNICIPAL MORTGAGE & EQUITY LLC,20121231,20130401,20130401,10555,0.28422548555187116,1.0800568450971104,0.5116058739933681,2.1980104216011367,0.4547607768829938,0.15158692562766463,0.4547607768829938,0.7579346281383231,58008,1774,609,1.7863571766935102,5.230885836096637,1147
G:/NLP-P1-Textdata/2013/QTR2/20130401_10-K-A_edgar_data_1089872_0001193125-13-136735_1.txt,64127,"GAIAM, INC",20121231,20130401,20130401,8524,0.5396527451900516,1.313937118723604,1.1379633974659784,0.9150633505396527,0.2580947911778508,0.2580947911778508,0.1994368840919756,0.7625527921163773,47839,2196,717,1.7973955889253872,5.332355701548568,1330
G:/NLP-P1-Textdata/2013/QTR2/20130401_10-K-A_edgar_data_1163739_0001104659-13-026210_1.txt,115526,NABORS INDUSTRIES LTD,20121231,20130401,20130401,14602,0.5752636625119847,1.061498424873305,1.1779208327626352,0.7190795781399808,0.24654156964799342,0.2944802081906588,0.2944802081906588,0.8834406245719765,84418,3684,1238,1.852485960827284,5.482399671277907,1562
G:/NLP-P1-Textdata/2013/QTR2/20130401_10-K-A_edgar_data_1302343_0001302343-13-000021_1.txt,38119,"EDUCATION REALTY TRUST, INC.",20121231,20130401,20130401,4560,0.2850877192982456,0.7894736842105263,0.39473684210526316,1.7543859649122806,0.08771929824561403,0.15350877192982457,0.10964912280701754,0.7675438596491228,26876,1987,633,1.8625,5.399780701754386,821
G:/NLP-P1-Textdata/2013/QTR2/20130401_10-K-A_edgar_data_1347870_0001372167-13-000041_1.txt,74061,IMOGO MOBILE TECHNOLOGIES CORP.,20121130,20130401,20130401,10173,0.6192863462105573,1.6219404305514595,1.3958517644745896,0.7765654182640322,0.5799665781971887,0.4620072741570825,0.5701366361938465,0.6094564042072151,56934,1848,580,1.8165732822176348,5.350044234739015,1489
G:/NLP-P1-Textdata/2013/QTR2/20130401_10-K-A_edgar_data_1396536_0000943440-13-000356_1.txt,168847,"INFORMATION SYSTEMS ASSOCIATES, INC.",20111231,20130401,20130401,22940,0.7236268526591108,1.3513513513513513,0.9938971229293809,0.6146469049694856,0.5056669572798606,0.3269398430688753,0.4402789886660855,0.8238884045335659,130610,4405,1332,1.838666085440279,5.454315605928509,2436
G:/NLP-P1-Textdata/2013/QTR2/20130401_10-K-A_edgar_data_1398551_0001144204-13-019034_1.txt,14004,"YONGYE INTERNATIONAL, INC.",20121231,20130401,20130401,1369,0.2191380569758948,0.07304601899196494,0.1460920379839299,2.556610664718773,0.07304601899196494,0.0,0.1460920379839299,0.6574141709276844,8920,904,269,1.8597516435354273,5.441197954711468,350
G:/NLP-P1-Textdata/2013/QTR2/20130401_10-K-A_edgar_data_1402945_0001213900-13-001551_1.txt,70206,PROGRESSIVE CARE INC.,20111231,20130401,20130401,9285,0.3984921917070544,1.410877759827679,1.5078082929456111,0.6569736133548734,0.23694130317716747,0.44157242864835755,0.20463112547119008,0.45234248788368336,53997,2240,664,1.8673128702207862,5.527732902530964,1523
G:/NLP-P1-Textdata/2013/QTR2/20130401_10-K-A_edgar_data_1408100_0001408100-13-000014_1.txt,323654,"KENNEDY-WILSON HOLDINGS, INC.",20121231,20130401,20130401,40869,0.41841004184100417,0.8808632459810615,0.9860774670287993,0.9909711517286941,0.274046343194108,0.4037289877413198,0.1712789644963175,0.822139029582324,245426,10606,3242,1.907631701289486,5.590129437960313,1973
G:/NLP-P1-Textdata/2013/QTR2/20130401_10-K-A_edgar_data_1414043_0001199835-13-000150_1.txt,193047,TITAN IRON ORE CORP.,20111231,20130401,20130401,26805,0.7797052788658833,1.544487968662563,1.484797612385749,0.7685133370639806,0.5969035627681403,0.4252937884723,0.5222906174221227,0.6155567991046447,151092,4194,1376,1.8387614251072562,5.382727103152397,2662
